date_id,grid_id,year,month,pr
"[63, 2015, 05]",63,2015,5.0,
"[64, 2015, 05]",64,2015,5.0,
"[65, 2015, 05]",65,2015,5.0,
"[66, 2015, 05]",66,2015,5.0,
"[67, 2015, 05]",67,2015,5.0,
"[68, 2015, 05]",68,2015,5.0,
"[69, 2015, 05]",69,2015,5.0,
"[70, 2015, 05]",70,2015,5.0,
"[71, 2015, 05]",71,2015,5.0,
"[72, 2015, 05]",72,2015,5.0,
"[73, 2015, 05]",73,2015,5.0,
"[74, 2015, 05]",74,2015,5.0,
"[75, 2015, 05]",75,2015,5.0,
"[76, 2015, 05]",76,2015,5.0,
"[77, 2015, 05]",77,2015,5.0,
"[78, 2015, 05]",78,2015,5.0,
"[79, 2015, 05]",79,2015,5.0,
"[80, 2015, 05]",80,2015,5.0,
"[81, 2015, 05]",81,2015,5.0,
"[82, 2015, 05]",82,2015,5.0,
"[83, 2015, 05]",83,2015,5.0,
"[84, 2015, 05]",84,2015,5.0,
"[85, 2015, 05]",85,2015,5.0,
"[86, 2015, 05]",86,2015,5.0,
"[87, 2015, 05]",87,2015,5.0,
"[88, 2015, 05]",88,2015,5.0,
"[89, 2015, 05]",89,2015,5.0,
"[90, 2015, 05]",90,2015,5.0,
"[91, 2015, 05]",91,2015,5.0,
"[92, 2015, 05]",92,2015,5.0,
"[93, 2015, 05]",93,2015,5.0,
"[94, 2015, 05]",94,2015,5.0,
"[95, 2015, 05]",95,2015,5.0,
"[96, 2015, 05]",96,2015,5.0,
"[97, 2015, 05]",97,2015,5.0,
"[98, 2015, 05]",98,2015,5.0,
"[99, 2015, 05]",99,2015,5.0,
"[100, 2015, 05]",100,2015,5.0,
"[101, 2015, 05]",101,2015,5.0,
"[102, 2015, 05]",102,2015,5.0,
"[103, 2015, 05]",103,2015,5.0,
"[104, 2015, 05]",104,2015,5.0,
"[105, 2015, 05]",105,2015,5.0,
"[106, 2015, 05]",106,2015,5.0,
"[107, 2015, 05]",107,2015,5.0,
"[108, 2015, 05]",108,2015,5.0,
"[109, 2015, 05]",109,2015,5.0,
"[110, 2015, 05]",110,2015,5.0,
"[111, 2015, 05]",111,2015,5.0,
"[112, 2015, 05]",112,2015,5.0,
"[113, 2015, 05]",113,2015,5.0,
"[114, 2015, 05]",114,2015,5.0,
"[115, 2015, 05]",115,2015,5.0,
"[116, 2015, 05]",116,2015,5.0,
"[117, 2015, 05]",117,2015,5.0,
"[118, 2015, 05]",118,2015,5.0,
"[119, 2015, 05]",119,2015,5.0,
"[120, 2015, 05]",120,2015,5.0,
"[121, 2015, 05]",121,2015,5.0,
"[122, 2015, 05]",122,2015,5.0,
"[123, 2015, 05]",123,2015,5.0,
"[124, 2015, 05]",124,2015,5.0,
"[125, 2015, 05]",125,2015,5.0,
"[126, 2015, 05]",126,2015,5.0,
"[127, 2015, 05]",127,2015,5.0,
"[128, 2015, 05]",128,2015,5.0,
"[129, 2015, 05]",129,2015,5.0,
"[130, 2015, 05]",130,2015,5.0,
"[131, 2015, 05]",131,2015,5.0,
"[132, 2015, 05]",132,2015,5.0,
"[133, 2015, 05]",133,2015,5.0,
"[134, 2015, 05]",134,2015,5.0,
"[135, 2015, 05]",135,2015,5.0,
"[136, 2015, 05]",136,2015,5.0,
"[137, 2015, 05]",137,2015,5.0,
"[138, 2015, 05]",138,2015,5.0,
"[139, 2015, 05]",139,2015,5.0,
"[140, 2015, 05]",140,2015,5.0,
"[141, 2015, 05]",141,2015,5.0,
"[142, 2015, 05]",142,2015,5.0,
"[143, 2015, 05]",143,2015,5.0,
"[1, 2015, 06]",1,2015,6.0,
"[2, 2015, 06]",2,2015,6.0,
"[3, 2015, 06]",3,2015,6.0,
"[4, 2015, 06]",4,2015,6.0,
"[5, 2015, 06]",5,2015,6.0,
"[6, 2015, 06]",6,2015,6.0,
"[7, 2015, 06]",7,2015,6.0,
"[8, 2015, 06]",8,2015,6.0,
"[9, 2015, 06]",9,2015,6.0,
"[10, 2015, 06]",10,2015,6.0,
"[11, 2015, 06]",11,2015,6.0,
"[12, 2015, 06]",12,2015,6.0,
"[13, 2015, 06]",13,2015,6.0,
"[14, 2015, 06]",14,2015,6.0,
"[15, 2015, 06]",15,2015,6.0,
"[16, 2015, 06]",16,2015,6.0,
"[17, 2015, 06]",17,2015,6.0,
"[18, 2015, 06]",18,2015,6.0,
"[19, 2015, 06]",19,2015,6.0,
"[20, 2015, 06]",20,2015,6.0,
"[21, 2015, 06]",21,2015,6.0,
"[22, 2015, 06]",22,2015,6.0,
"[23, 2015, 06]",23,2015,6.0,
"[24, 2015, 06]",24,2015,6.0,
"[25, 2015, 06]",25,2015,6.0,
"[26, 2015, 06]",26,2015,6.0,
"[27, 2015, 06]",27,2015,6.0,
"[28, 2015, 06]",28,2015,6.0,
"[29, 2015, 06]",29,2015,6.0,
"[30, 2015, 06]",30,2015,6.0,
"[31, 2015, 06]",31,2015,6.0,
"[32, 2015, 06]",32,2015,6.0,
"[33, 2015, 06]",33,2015,6.0,
"[34, 2015, 06]",34,2015,6.0,
"[35, 2015, 06]",35,2015,6.0,
"[36, 2015, 06]",36,2015,6.0,
"[37, 2015, 06]",37,2015,6.0,
"[38, 2015, 06]",38,2015,6.0,
"[39, 2015, 06]",39,2015,6.0,
"[40, 2015, 06]",40,2015,6.0,
"[41, 2015, 06]",41,2015,6.0,
"[42, 2015, 06]",42,2015,6.0,
"[43, 2015, 06]",43,2015,6.0,
"[44, 2015, 06]",44,2015,6.0,
"[45, 2015, 06]",45,2015,6.0,
"[46, 2015, 06]",46,2015,6.0,
"[47, 2015, 06]",47,2015,6.0,
"[48, 2015, 06]",48,2015,6.0,
"[49, 2015, 06]",49,2015,6.0,
"[50, 2015, 06]",50,2015,6.0,
"[51, 2015, 06]",51,2015,6.0,
"[52, 2015, 06]",52,2015,6.0,
"[53, 2015, 06]",53,2015,6.0,
"[54, 2015, 06]",54,2015,6.0,
"[55, 2015, 06]",55,2015,6.0,
"[56, 2015, 06]",56,2015,6.0,
"[57, 2015, 06]",57,2015,6.0,
"[58, 2015, 06]",58,2015,6.0,
"[59, 2015, 06]",59,2015,6.0,
"[60, 2015, 06]",60,2015,6.0,
"[61, 2015, 06]",61,2015,6.0,
"[62, 2015, 06]",62,2015,6.0,
"[63, 2015, 06]",63,2015,6.0,
"[64, 2015, 06]",64,2015,6.0,
"[65, 2015, 06]",65,2015,6.0,
"[66, 2015, 06]",66,2015,6.0,
"[67, 2015, 06]",67,2015,6.0,
"[68, 2015, 06]",68,2015,6.0,
"[69, 2015, 06]",69,2015,6.0,
"[70, 2015, 06]",70,2015,6.0,
"[71, 2015, 06]",71,2015,6.0,
"[72, 2015, 06]",72,2015,6.0,
"[73, 2015, 06]",73,2015,6.0,
"[74, 2015, 06]",74,2015,6.0,
"[75, 2015, 06]",75,2015,6.0,
"[76, 2015, 06]",76,2015,6.0,
"[77, 2015, 06]",77,2015,6.0,
"[78, 2015, 06]",78,2015,6.0,
"[79, 2015, 06]",79,2015,6.0,
"[80, 2015, 06]",80,2015,6.0,
"[81, 2015, 06]",81,2015,6.0,
"[82, 2015, 06]",82,2015,6.0,
"[83, 2015, 06]",83,2015,6.0,
"[84, 2015, 06]",84,2015,6.0,
"[85, 2015, 06]",85,2015,6.0,
"[86, 2015, 06]",86,2015,6.0,
"[87, 2015, 06]",87,2015,6.0,
"[88, 2015, 06]",88,2015,6.0,
"[89, 2015, 06]",89,2015,6.0,
"[90, 2015, 06]",90,2015,6.0,
"[91, 2015, 06]",91,2015,6.0,
"[92, 2015, 06]",92,2015,6.0,
"[93, 2015, 06]",93,2015,6.0,
"[94, 2015, 06]",94,2015,6.0,
"[95, 2015, 06]",95,2015,6.0,
"[96, 2015, 06]",96,2015,6.0,
"[97, 2015, 06]",97,2015,6.0,
"[98, 2015, 06]",98,2015,6.0,
"[99, 2015, 06]",99,2015,6.0,
"[100, 2015, 06]",100,2015,6.0,
"[101, 2015, 06]",101,2015,6.0,
"[102, 2015, 06]",102,2015,6.0,
"[103, 2015, 06]",103,2015,6.0,
"[104, 2015, 06]",104,2015,6.0,
"[105, 2015, 06]",105,2015,6.0,
"[106, 2015, 06]",106,2015,6.0,
"[107, 2015, 06]",107,2015,6.0,
"[108, 2015, 06]",108,2015,6.0,
"[109, 2015, 06]",109,2015,6.0,
"[110, 2015, 06]",110,2015,6.0,
"[111, 2015, 06]",111,2015,6.0,
"[112, 2015, 06]",112,2015,6.0,
"[113, 2015, 06]",113,2015,6.0,
"[114, 2015, 06]",114,2015,6.0,
"[115, 2015, 06]",115,2015,6.0,
"[116, 2015, 06]",116,2015,6.0,
"[117, 2015, 06]",117,2015,6.0,
"[118, 2015, 06]",118,2015,6.0,
"[119, 2015, 06]",119,2015,6.0,
"[120, 2015, 06]",120,2015,6.0,
"[121, 2015, 06]",121,2015,6.0,
"[122, 2015, 06]",122,2015,6.0,
"[123, 2015, 06]",123,2015,6.0,
"[124, 2015, 06]",124,2015,6.0,
"[125, 2015, 06]",125,2015,6.0,
"[126, 2015, 06]",126,2015,6.0,
"[127, 2015, 06]",127,2015,6.0,
"[128, 2015, 06]",128,2015,6.0,
"[129, 2015, 06]",129,2015,6.0,
"[130, 2015, 06]",130,2015,6.0,
"[131, 2015, 06]",131,2015,6.0,
"[132, 2015, 06]",132,2015,6.0,
"[133, 2015, 06]",133,2015,6.0,
"[134, 2015, 06]",134,2015,6.0,
"[135, 2015, 06]",135,2015,6.0,
"[136, 2015, 06]",136,2015,6.0,
"[137, 2015, 06]",137,2015,6.0,
"[138, 2015, 06]",138,2015,6.0,
"[139, 2015, 06]",139,2015,6.0,
"[140, 2015, 06]",140,2015,6.0,
"[141, 2015, 06]",141,2015,6.0,
"[142, 2015, 06]",142,2015,6.0,
"[143, 2015, 06]",143,2015,6.0,
"[1, 2015, 07]",1,2015,7.0,
"[2, 2015, 07]",2,2015,7.0,
"[3, 2015, 07]",3,2015,7.0,
"[4, 2015, 07]",4,2015,7.0,
"[5, 2015, 07]",5,2015,7.0,
"[6, 2015, 07]",6,2015,7.0,
"[7, 2015, 07]",7,2015,7.0,
"[8, 2015, 07]",8,2015,7.0,
"[9, 2015, 07]",9,2015,7.0,
"[10, 2015, 07]",10,2015,7.0,
"[11, 2015, 07]",11,2015,7.0,
"[12, 2015, 07]",12,2015,7.0,
"[13, 2015, 07]",13,2015,7.0,
"[14, 2015, 07]",14,2015,7.0,
"[15, 2015, 07]",15,2015,7.0,
"[16, 2015, 07]",16,2015,7.0,
"[17, 2015, 07]",17,2015,7.0,
"[18, 2015, 07]",18,2015,7.0,
"[19, 2015, 07]",19,2015,7.0,
"[20, 2015, 07]",20,2015,7.0,
"[21, 2015, 07]",21,2015,7.0,
"[22, 2015, 07]",22,2015,7.0,
"[23, 2015, 07]",23,2015,7.0,
"[24, 2015, 07]",24,2015,7.0,
"[25, 2015, 07]",25,2015,7.0,
"[26, 2015, 07]",26,2015,7.0,
"[27, 2015, 07]",27,2015,7.0,
"[28, 2015, 07]",28,2015,7.0,
"[29, 2015, 07]",29,2015,7.0,
"[30, 2015, 07]",30,2015,7.0,
"[31, 2015, 07]",31,2015,7.0,
"[32, 2015, 07]",32,2015,7.0,
"[33, 2015, 07]",33,2015,7.0,
"[34, 2015, 07]",34,2015,7.0,
"[35, 2015, 07]",35,2015,7.0,
"[36, 2015, 07]",36,2015,7.0,
"[37, 2015, 07]",37,2015,7.0,
"[38, 2015, 07]",38,2015,7.0,
"[39, 2015, 07]",39,2015,7.0,
"[40, 2015, 07]",40,2015,7.0,
"[41, 2015, 07]",41,2015,7.0,
"[42, 2015, 07]",42,2015,7.0,
"[43, 2015, 07]",43,2015,7.0,
"[44, 2015, 07]",44,2015,7.0,
"[45, 2015, 07]",45,2015,7.0,
"[46, 2015, 07]",46,2015,7.0,
"[47, 2015, 07]",47,2015,7.0,
"[48, 2015, 07]",48,2015,7.0,
"[49, 2015, 07]",49,2015,7.0,
"[50, 2015, 07]",50,2015,7.0,
"[51, 2015, 07]",51,2015,7.0,
"[52, 2015, 07]",52,2015,7.0,
"[53, 2015, 07]",53,2015,7.0,
"[54, 2015, 07]",54,2015,7.0,
"[55, 2015, 07]",55,2015,7.0,
"[56, 2015, 07]",56,2015,7.0,
"[57, 2015, 07]",57,2015,7.0,
"[58, 2015, 07]",58,2015,7.0,
"[59, 2015, 07]",59,2015,7.0,
"[60, 2015, 07]",60,2015,7.0,
"[61, 2015, 07]",61,2015,7.0,
"[62, 2015, 07]",62,2015,7.0,
"[63, 2015, 07]",63,2015,7.0,
"[64, 2015, 07]",64,2015,7.0,
"[65, 2015, 07]",65,2015,7.0,
"[66, 2015, 07]",66,2015,7.0,
"[67, 2015, 07]",67,2015,7.0,
"[68, 2015, 07]",68,2015,7.0,
"[69, 2015, 07]",69,2015,7.0,
"[70, 2015, 07]",70,2015,7.0,
"[71, 2015, 07]",71,2015,7.0,
"[72, 2015, 07]",72,2015,7.0,
"[73, 2015, 07]",73,2015,7.0,
"[74, 2015, 07]",74,2015,7.0,
"[75, 2015, 07]",75,2015,7.0,
"[76, 2015, 07]",76,2015,7.0,
"[77, 2015, 07]",77,2015,7.0,
"[78, 2015, 07]",78,2015,7.0,
"[79, 2015, 07]",79,2015,7.0,
"[80, 2015, 07]",80,2015,7.0,
"[81, 2015, 07]",81,2015,7.0,
"[82, 2015, 07]",82,2015,7.0,
"[83, 2015, 07]",83,2015,7.0,
"[84, 2015, 07]",84,2015,7.0,
"[85, 2015, 07]",85,2015,7.0,
"[86, 2015, 07]",86,2015,7.0,
"[87, 2015, 07]",87,2015,7.0,
"[88, 2015, 07]",88,2015,7.0,
"[89, 2015, 07]",89,2015,7.0,
"[90, 2015, 07]",90,2015,7.0,
"[91, 2015, 07]",91,2015,7.0,
"[92, 2015, 07]",92,2015,7.0,
"[93, 2015, 07]",93,2015,7.0,
"[94, 2015, 07]",94,2015,7.0,
"[95, 2015, 07]",95,2015,7.0,
"[96, 2015, 07]",96,2015,7.0,
"[97, 2015, 07]",97,2015,7.0,
"[98, 2015, 07]",98,2015,7.0,
"[99, 2015, 07]",99,2015,7.0,
"[100, 2015, 07]",100,2015,7.0,
"[101, 2015, 07]",101,2015,7.0,
"[102, 2015, 07]",102,2015,7.0,
"[103, 2015, 07]",103,2015,7.0,
"[104, 2015, 07]",104,2015,7.0,
"[105, 2015, 07]",105,2015,7.0,
"[106, 2015, 07]",106,2015,7.0,
"[107, 2015, 07]",107,2015,7.0,
"[108, 2015, 07]",108,2015,7.0,
"[109, 2015, 07]",109,2015,7.0,
"[110, 2015, 07]",110,2015,7.0,
"[111, 2015, 07]",111,2015,7.0,
"[112, 2015, 07]",112,2015,7.0,
"[113, 2015, 07]",113,2015,7.0,
"[114, 2015, 07]",114,2015,7.0,
"[115, 2015, 07]",115,2015,7.0,
"[116, 2015, 07]",116,2015,7.0,
"[117, 2015, 07]",117,2015,7.0,
"[118, 2015, 07]",118,2015,7.0,
"[119, 2015, 07]",119,2015,7.0,
"[120, 2015, 07]",120,2015,7.0,
"[121, 2015, 07]",121,2015,7.0,
"[122, 2015, 07]",122,2015,7.0,
"[123, 2015, 07]",123,2015,7.0,
"[124, 2015, 07]",124,2015,7.0,
"[125, 2015, 07]",125,2015,7.0,
"[126, 2015, 07]",126,2015,7.0,
"[127, 2015, 07]",127,2015,7.0,
"[128, 2015, 07]",128,2015,7.0,
"[129, 2015, 07]",129,2015,7.0,
"[130, 2015, 07]",130,2015,7.0,
"[131, 2015, 07]",131,2015,7.0,
"[132, 2015, 07]",132,2015,7.0,
"[133, 2015, 07]",133,2015,7.0,
"[134, 2015, 07]",134,2015,7.0,
"[135, 2015, 07]",135,2015,7.0,
"[136, 2015, 07]",136,2015,7.0,
"[137, 2015, 07]",137,2015,7.0,
"[138, 2015, 07]",138,2015,7.0,
"[139, 2015, 07]",139,2015,7.0,
"[140, 2015, 07]",140,2015,7.0,
"[141, 2015, 07]",141,2015,7.0,
"[142, 2015, 07]",142,2015,7.0,
"[143, 2015, 07]",143,2015,7.0,
"[1, 2015, 08]",1,2015,8.0,
"[2, 2015, 08]",2,2015,8.0,
"[3, 2015, 08]",3,2015,8.0,
"[4, 2015, 08]",4,2015,8.0,
"[5, 2015, 08]",5,2015,8.0,
"[6, 2015, 08]",6,2015,8.0,
"[7, 2015, 08]",7,2015,8.0,
"[8, 2015, 08]",8,2015,8.0,
"[9, 2015, 08]",9,2015,8.0,
"[10, 2015, 08]",10,2015,8.0,
"[11, 2015, 08]",11,2015,8.0,
"[12, 2015, 08]",12,2015,8.0,
"[13, 2015, 08]",13,2015,8.0,
"[14, 2015, 08]",14,2015,8.0,
"[15, 2015, 08]",15,2015,8.0,
"[16, 2015, 08]",16,2015,8.0,
"[17, 2015, 08]",17,2015,8.0,
"[18, 2015, 08]",18,2015,8.0,
"[19, 2015, 08]",19,2015,8.0,
"[20, 2015, 08]",20,2015,8.0,
"[21, 2015, 08]",21,2015,8.0,
"[22, 2015, 08]",22,2015,8.0,
"[23, 2015, 08]",23,2015,8.0,
"[24, 2015, 08]",24,2015,8.0,
"[25, 2015, 08]",25,2015,8.0,
"[26, 2015, 08]",26,2015,8.0,
"[27, 2015, 08]",27,2015,8.0,
"[28, 2015, 08]",28,2015,8.0,
"[29, 2015, 08]",29,2015,8.0,
"[30, 2015, 08]",30,2015,8.0,
"[31, 2015, 08]",31,2015,8.0,
"[32, 2015, 08]",32,2015,8.0,
"[33, 2015, 08]",33,2015,8.0,
"[34, 2015, 08]",34,2015,8.0,
"[35, 2015, 08]",35,2015,8.0,
"[36, 2015, 08]",36,2015,8.0,
"[37, 2015, 08]",37,2015,8.0,
"[38, 2015, 08]",38,2015,8.0,
"[39, 2015, 08]",39,2015,8.0,
"[40, 2015, 08]",40,2015,8.0,
"[41, 2015, 08]",41,2015,8.0,
"[42, 2015, 08]",42,2015,8.0,
"[43, 2015, 08]",43,2015,8.0,
"[44, 2015, 08]",44,2015,8.0,
"[45, 2015, 08]",45,2015,8.0,
"[46, 2015, 08]",46,2015,8.0,
"[47, 2015, 08]",47,2015,8.0,
"[48, 2015, 08]",48,2015,8.0,
"[49, 2015, 08]",49,2015,8.0,
"[50, 2015, 08]",50,2015,8.0,
"[51, 2015, 08]",51,2015,8.0,
"[52, 2015, 08]",52,2015,8.0,
"[53, 2015, 08]",53,2015,8.0,
"[54, 2015, 08]",54,2015,8.0,
"[55, 2015, 08]",55,2015,8.0,
"[56, 2015, 08]",56,2015,8.0,
"[57, 2015, 08]",57,2015,8.0,
"[58, 2015, 08]",58,2015,8.0,
"[59, 2015, 08]",59,2015,8.0,
"[60, 2015, 08]",60,2015,8.0,
"[61, 2015, 08]",61,2015,8.0,
"[62, 2015, 08]",62,2015,8.0,
"[63, 2015, 08]",63,2015,8.0,
"[64, 2015, 08]",64,2015,8.0,
"[65, 2015, 08]",65,2015,8.0,
"[66, 2015, 08]",66,2015,8.0,
"[67, 2015, 08]",67,2015,8.0,
"[68, 2015, 08]",68,2015,8.0,
"[69, 2015, 08]",69,2015,8.0,
"[70, 2015, 08]",70,2015,8.0,
"[71, 2015, 08]",71,2015,8.0,
"[72, 2015, 08]",72,2015,8.0,
"[73, 2015, 08]",73,2015,8.0,
"[74, 2015, 08]",74,2015,8.0,
"[75, 2015, 08]",75,2015,8.0,
"[76, 2015, 08]",76,2015,8.0,
"[77, 2015, 08]",77,2015,8.0,
"[78, 2015, 08]",78,2015,8.0,
"[79, 2015, 08]",79,2015,8.0,
"[80, 2015, 08]",80,2015,8.0,
"[81, 2015, 08]",81,2015,8.0,
"[82, 2015, 08]",82,2015,8.0,
"[83, 2015, 08]",83,2015,8.0,
"[84, 2015, 08]",84,2015,8.0,
"[85, 2015, 08]",85,2015,8.0,
"[86, 2015, 08]",86,2015,8.0,
"[87, 2015, 08]",87,2015,8.0,
"[88, 2015, 08]",88,2015,8.0,
"[89, 2015, 08]",89,2015,8.0,
"[90, 2015, 08]",90,2015,8.0,
"[91, 2015, 08]",91,2015,8.0,
"[92, 2015, 08]",92,2015,8.0,
"[93, 2015, 08]",93,2015,8.0,
"[94, 2015, 08]",94,2015,8.0,
"[95, 2015, 08]",95,2015,8.0,
"[96, 2015, 08]",96,2015,8.0,
"[97, 2015, 08]",97,2015,8.0,
"[98, 2015, 08]",98,2015,8.0,
"[99, 2015, 08]",99,2015,8.0,
"[100, 2015, 08]",100,2015,8.0,
"[101, 2015, 08]",101,2015,8.0,
"[102, 2015, 08]",102,2015,8.0,
"[103, 2015, 08]",103,2015,8.0,
"[104, 2015, 08]",104,2015,8.0,
"[105, 2015, 08]",105,2015,8.0,
"[106, 2015, 08]",106,2015,8.0,
"[107, 2015, 08]",107,2015,8.0,
"[108, 2015, 08]",108,2015,8.0,
"[109, 2015, 08]",109,2015,8.0,
"[110, 2015, 08]",110,2015,8.0,
"[111, 2015, 08]",111,2015,8.0,
"[112, 2015, 08]",112,2015,8.0,
"[113, 2015, 08]",113,2015,8.0,
"[114, 2015, 08]",114,2015,8.0,
"[115, 2015, 08]",115,2015,8.0,
"[116, 2015, 08]",116,2015,8.0,
"[117, 2015, 08]",117,2015,8.0,
"[118, 2015, 08]",118,2015,8.0,
"[119, 2015, 08]",119,2015,8.0,
"[120, 2015, 08]",120,2015,8.0,
"[121, 2015, 08]",121,2015,8.0,
"[122, 2015, 08]",122,2015,8.0,
"[123, 2015, 08]",123,2015,8.0,
"[124, 2015, 08]",124,2015,8.0,
"[125, 2015, 08]",125,2015,8.0,
"[126, 2015, 08]",126,2015,8.0,
"[127, 2015, 08]",127,2015,8.0,
"[128, 2015, 08]",128,2015,8.0,
"[129, 2015, 08]",129,2015,8.0,
"[130, 2015, 08]",130,2015,8.0,
"[131, 2015, 08]",131,2015,8.0,
"[132, 2015, 08]",132,2015,8.0,
"[133, 2015, 08]",133,2015,8.0,
"[134, 2015, 08]",134,2015,8.0,
"[135, 2015, 08]",135,2015,8.0,
"[136, 2015, 08]",136,2015,8.0,
"[137, 2015, 08]",137,2015,8.0,
"[138, 2015, 08]",138,2015,8.0,
"[139, 2015, 08]",139,2015,8.0,
"[140, 2015, 08]",140,2015,8.0,
"[141, 2015, 08]",141,2015,8.0,
"[142, 2015, 08]",142,2015,8.0,
"[143, 2015, 08]",143,2015,8.0,
"[1, 2015, 09]",1,2015,9.0,
"[2, 2015, 09]",2,2015,9.0,
"[3, 2015, 09]",3,2015,9.0,
"[4, 2015, 09]",4,2015,9.0,
"[5, 2015, 09]",5,2015,9.0,
"[6, 2015, 09]",6,2015,9.0,
"[7, 2015, 09]",7,2015,9.0,
"[8, 2015, 09]",8,2015,9.0,
"[9, 2015, 09]",9,2015,9.0,
"[10, 2015, 09]",10,2015,9.0,
"[11, 2015, 09]",11,2015,9.0,
"[12, 2015, 09]",12,2015,9.0,
"[13, 2015, 09]",13,2015,9.0,
"[14, 2015, 09]",14,2015,9.0,
"[15, 2015, 09]",15,2015,9.0,
"[16, 2015, 09]",16,2015,9.0,
"[17, 2015, 09]",17,2015,9.0,
"[18, 2015, 09]",18,2015,9.0,
"[19, 2015, 09]",19,2015,9.0,
"[20, 2015, 09]",20,2015,9.0,
"[21, 2015, 09]",21,2015,9.0,
"[22, 2015, 09]",22,2015,9.0,
"[23, 2015, 09]",23,2015,9.0,
"[24, 2015, 09]",24,2015,9.0,
"[25, 2015, 09]",25,2015,9.0,
"[26, 2015, 09]",26,2015,9.0,
"[27, 2015, 09]",27,2015,9.0,
"[28, 2015, 09]",28,2015,9.0,
"[29, 2015, 09]",29,2015,9.0,
"[30, 2015, 09]",30,2015,9.0,
"[31, 2015, 09]",31,2015,9.0,
"[32, 2015, 09]",32,2015,9.0,
"[33, 2015, 09]",33,2015,9.0,
"[34, 2015, 09]",34,2015,9.0,
"[35, 2015, 09]",35,2015,9.0,
"[36, 2015, 09]",36,2015,9.0,
"[37, 2015, 09]",37,2015,9.0,
"[38, 2015, 09]",38,2015,9.0,
"[39, 2015, 09]",39,2015,9.0,
"[40, 2015, 09]",40,2015,9.0,
"[41, 2015, 09]",41,2015,9.0,
"[42, 2015, 09]",42,2015,9.0,
"[43, 2015, 09]",43,2015,9.0,
"[44, 2015, 09]",44,2015,9.0,
"[45, 2015, 09]",45,2015,9.0,
"[46, 2015, 09]",46,2015,9.0,
"[47, 2015, 09]",47,2015,9.0,
"[48, 2015, 09]",48,2015,9.0,
"[49, 2015, 09]",49,2015,9.0,
"[50, 2015, 09]",50,2015,9.0,
"[51, 2015, 09]",51,2015,9.0,
"[52, 2015, 09]",52,2015,9.0,
"[53, 2015, 09]",53,2015,9.0,
"[54, 2015, 09]",54,2015,9.0,
"[55, 2015, 09]",55,2015,9.0,
"[56, 2015, 09]",56,2015,9.0,
"[57, 2015, 09]",57,2015,9.0,
"[58, 2015, 09]",58,2015,9.0,
"[59, 2015, 09]",59,2015,9.0,
"[60, 2015, 09]",60,2015,9.0,
"[61, 2015, 09]",61,2015,9.0,
"[62, 2015, 09]",62,2015,9.0,
"[63, 2015, 09]",63,2015,9.0,
"[64, 2015, 09]",64,2015,9.0,
"[65, 2015, 09]",65,2015,9.0,
"[66, 2015, 09]",66,2015,9.0,
"[67, 2015, 09]",67,2015,9.0,
"[68, 2015, 09]",68,2015,9.0,
"[69, 2015, 09]",69,2015,9.0,
"[70, 2015, 09]",70,2015,9.0,
"[71, 2015, 09]",71,2015,9.0,
"[72, 2015, 09]",72,2015,9.0,
"[73, 2015, 09]",73,2015,9.0,
"[74, 2015, 09]",74,2015,9.0,
"[75, 2015, 09]",75,2015,9.0,
"[76, 2015, 09]",76,2015,9.0,
"[77, 2015, 09]",77,2015,9.0,
"[78, 2015, 09]",78,2015,9.0,
"[79, 2015, 09]",79,2015,9.0,
"[80, 2015, 09]",80,2015,9.0,
"[81, 2015, 09]",81,2015,9.0,
"[82, 2015, 09]",82,2015,9.0,
"[83, 2015, 09]",83,2015,9.0,
"[84, 2015, 09]",84,2015,9.0,
"[85, 2015, 09]",85,2015,9.0,
"[86, 2015, 09]",86,2015,9.0,
"[87, 2015, 09]",87,2015,9.0,
"[88, 2015, 09]",88,2015,9.0,
"[89, 2015, 09]",89,2015,9.0,
"[90, 2015, 09]",90,2015,9.0,
"[91, 2015, 09]",91,2015,9.0,
"[92, 2015, 09]",92,2015,9.0,
"[93, 2015, 09]",93,2015,9.0,
"[94, 2015, 09]",94,2015,9.0,
"[95, 2015, 09]",95,2015,9.0,
"[96, 2015, 09]",96,2015,9.0,
"[97, 2015, 09]",97,2015,9.0,
"[98, 2015, 09]",98,2015,9.0,
"[99, 2015, 09]",99,2015,9.0,
"[100, 2015, 09]",100,2015,9.0,
"[101, 2015, 09]",101,2015,9.0,
"[102, 2015, 09]",102,2015,9.0,
"[103, 2015, 09]",103,2015,9.0,
"[104, 2015, 09]",104,2015,9.0,
"[105, 2015, 09]",105,2015,9.0,
"[106, 2015, 09]",106,2015,9.0,
"[107, 2015, 09]",107,2015,9.0,
"[108, 2015, 09]",108,2015,9.0,
"[109, 2015, 09]",109,2015,9.0,
"[110, 2015, 09]",110,2015,9.0,
"[111, 2015, 09]",111,2015,9.0,
"[112, 2015, 09]",112,2015,9.0,
"[113, 2015, 09]",113,2015,9.0,
"[114, 2015, 09]",114,2015,9.0,
"[115, 2015, 09]",115,2015,9.0,
"[116, 2015, 09]",116,2015,9.0,
"[117, 2015, 09]",117,2015,9.0,
"[118, 2015, 09]",118,2015,9.0,
"[119, 2015, 09]",119,2015,9.0,
"[120, 2015, 09]",120,2015,9.0,
"[121, 2015, 09]",121,2015,9.0,
"[122, 2015, 09]",122,2015,9.0,
"[123, 2015, 09]",123,2015,9.0,
"[124, 2015, 09]",124,2015,9.0,
"[125, 2015, 09]",125,2015,9.0,
